model,method,target_class,stage_name,group_name,seed,output_dir,mixed_F1@0.5,mixed_F1@0.95,mixed_Precision@0.5,mixed_Precision@0.95,mixed_Recall@0.5,mixed_Recall@0.95,mixed_mAP@0.5,mixed_mAP@0.5:0.95,mixed_mAP@0.75,mixed_mAP@0.95,target_F1@0.5,target_F1@0.95,target_Precision@0.5,target_Precision@0.95,target_Recall@0.5,target_Recall@0.95,target_mAP@0.5,target_mAP@0.5:0.95,target_mAP@0.75,target_mAP@0.95,target_delta_F1@0.5,target_delta_F1@0.95,target_delta_Precision@0.5,target_delta_Precision@0.95,target_delta_Recall@0.5,target_delta_Recall@0.95,target_delta_mAP@0.5,target_delta_mAP@0.5:0.95,target_delta_mAP@0.75,target_delta_mAP@0.95,mixed_delta_F1@0.5,mixed_delta_F1@0.95,mixed_delta_Precision@0.5,mixed_delta_Precision@0.95,mixed_delta_Recall@0.5,mixed_delta_Recall@0.95,mixed_delta_mAP@0.5,mixed_delta_mAP@0.5:0.95,mixed_delta_mAP@0.75,mixed_delta_mAP@0.95,average_forgetting
nano,ewc,military_helicopter,stage_2,nano:ewc:military_helicopter:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/ewc/military_helicopter/stage_2,0.09082535661812567,0.005570863188994787,0.051683585014776046,0.003117673759752228,0.9048301208253028,0.07580288774386025,0.4275491385997943,0.280044915259527,0.30883614765702155,0.008572065941292433,0.024458737204456925,0.001992934142585379,0.012385321100917432,0.0010091743119266055,0.9712230215827338,0.07913669064748201,0.8386501162940446,0.45544947288498017,0.45444021749016467,0.006217915868016256,,,,,,,0.03861904941179428,-0.00118960252232303,0.009060628375341051,0.004666126639592325,,,,,,,0.025744649794485652,0.012152900472175265,0.011573970842468917,0.004989058016334686,
nano,ewc,military_helicopter,stage_2,nano:ewc:military_helicopter:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/ewc/military_helicopter/stage_2,0.13815255704509383,0.01399658625434435,0.09978359480412452,0.010540161700284099,0.747350456115767,0.04874461255164556,0.3323303879983781,0.21109463712248985,0.22978863215128684,0.0020569779724449663,0.024821088866745177,0.0016305824802971285,0.012568807339449541,0.0008256880733944954,0.9856115107913669,0.06474820143884892,0.8140243390408908,0.42254520634975884,0.37179285371013593,0.001244360621486691,,,,,,,-0.004569799779284178,-0.044071318058949205,-0.12014502467290566,-0.0033903834396475678,,,,,,,-0.01972464764243531,-0.02867226876260945,-0.038621946594047135,-0.004327722148603923,
nano,ewc,military_helicopter,stage_2,nano:ewc:military_helicopter:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/ewc/military_helicopter/stage_2,0.09156201767844059,0.005335465177011616,0.06048484210711865,0.003438714078988449,0.8855472898867941,0.06553999785640238,0.42135165124004703,0.26952505187051784,0.30674760239115595,0.00606780291489742,0.024458737204456925,0.00235528580487363,0.012385321100917432,0.0011926605504587156,0.9712230215827338,0.09352517985611511,0.7628870772400763,0.4029860903986135,0.411815318436948,0.005352066754849581,,,,,,,-0.062136011426272786,-0.09563880424239368,-0.13839259638382545,-0.001078409703010299,,,,,,,-0.007367619271695824,-0.026405781682830254,-0.03274429071819723,-0.00678391612601911,
nano,ewc,military_tank,stage_1,nano:ewc:military_tank:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/ewc/military_tank/stage_1,0.10813572260504695,0.009017920565741636,0.07273216424653026,0.006265647524825388,0.8793882979826236,0.07069575989626327,0.4262153373982805,0.2987768425186912,0.3473362399466151,0.0065843832750042824,0.029469199360908926,0.0019527782709036037,0.014954954954954955,0.000990990990990991,1.0,0.06626506024096386,0.815097899822847,0.5362787977711951,0.62213003986027,0.016620090826262902,,,,,,,0.11928195657555174,0.09217091782759335,0.15112676893063137,0.003136239555646781,,,,,,,-0.009363559171327862,-0.007958660703486553,-0.006332641819363272,-0.008211460356561173,
nano,ewc,military_tank,stage_1,nano:ewc:military_tank:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/ewc/military_tank/stage_1,0.10497785423053786,0.005542949847595004,0.06210646071331408,0.0032991587717254235,0.8711634868992334,0.0575072041842691,0.42693823549667465,0.28698498046197823,0.33898852946566144,0.0035301119963758476,0.029469199360908926,0.0019527782709036037,0.014954954954954955,0.000990990990990991,1.0,0.06626506024096386,0.7978654924885982,0.5130367810954336,0.5704076333881989,0.0003495688332383579,,,,,,,0.12894939602478095,0.0988561418522077,0.14226129871783444,-0.012550645509725029,,,,,,,0.08095355873986909,0.05712782022122806,0.0811338148205708,-0.0034947747281504674,
nano,ewc,military_tank,stage_1,nano:ewc:military_tank:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/ewc/military_tank/stage_1,0.04050410868919611,0.0031505430689391274,0.020825804363237038,0.0016188980937821083,0.9633350003333873,0.07762833553321823,0.46635015354736814,0.3171169793266848,0.3649056944187609,0.004385888811359792,0.029469199360908926,0.0023078288656133497,0.014954954954954955,0.0011711711711711711,1.0,0.0783132530120482,0.8097067203703032,0.5308868310561748,0.6091011792960278,0.004886805417498798,,,,,,,0.2070423578666447,0.1609387201234967,0.21551816691282655,0.0007484217407072663,,,,,,,0.03757796556965687,0.02489853273596604,0.02744203576333959,-0.0025888830762001575,
nano,ewc,military_tank,stage_2,nano:ewc:military_tank:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/ewc/military_tank/stage_2,0.14341050237552191,0.007155035812622287,0.1109332645720994,0.004928303875267951,0.8418787185297142,0.05992176614887316,0.4204217784451951,0.29068482371730936,0.33678946674612525,0.003853851367485502,0.029291674063554058,0.0010651517841292384,0.014864864864864866,0.0005405405405405405,0.9939759036144579,0.03614457831325301,0.7682483386834559,0.4944140716865104,0.5707953577320426,0.001593962216375268,,,,,,,-0.046849561139391094,-0.04186472608468472,-0.05133468212822745,-0.015026128609887635,,,,,,,-0.005793558953085365,-0.008092018801381828,-0.010546773200489856,-0.0027305319075187806,
nano,ewc,military_tank,stage_2,nano:ewc:military_tank:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/ewc/military_tank/stage_2,0.06434816708592939,0.0022876713918588746,0.03533131713145166,0.0012404521229745313,0.8647984801435884,0.0471498921553408,0.39359282028943987,0.2649780210552014,0.3034943128955936,0.0012963538514062646,0.029469199360908926,0.0012426770814841115,0.014954954954954955,0.0006306306306306306,1.0,0.04216867469879518,0.8076102544097592,0.5161333558989035,0.6130359385042174,0.0011326746422596434,,,,,,,0.009744761921161027,0.0030965748034699203,0.04262830511601856,0.0007831058090212856,,,,,,,-0.033345415207234774,-0.022006959406776827,-0.03549421657006785,-0.002233758144969583,
nano,ewc,military_tank,stage_2,nano:ewc:military_tank:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/ewc/military_tank/stage_2,0.035992672922023385,0.0035021270375857933,0.018412951562082325,0.0017893338157342696,0.9631383272990058,0.10285729393927408,0.45791962991887525,0.31581645292243704,0.3618891152772235,0.007449044375160872,0.029291674063554058,0.0028404047576779693,0.014864864864864866,0.0014414414414414415,0.9939759036144579,0.0963855421686747,0.8352544303190358,0.5537170595694205,0.6243203522032146,0.009452053991304181,,,,,,,0.025547709948732567,0.022830228513245676,0.015219172907186773,0.0045652485738053835,,,,,,,-0.008430523628492892,-0.0013005264042477704,-0.003016579141537412,0.00306315556380108,
nano,finetuning,military_aircraft,stage_1,nano:finetuning:military_aircraft:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/finetuning/military_aircraft/stage_1,0.14526106359569407,0.010224535229229786,0.10999557225663294,0.007492828511291479,0.6342055395042993,0.04058084738002652,0.2839019942495001,0.19045966872122744,0.21916860412956093,0.0062089258017305575,0.029146426092990976,0.0016655100624566274,0.014788732394366197,0.0008450704225352113,1.0,0.05714285714285714,0.806512258047041,0.5056609690118632,0.5730350920845065,0.0023391290691487637,,,,,,,0.5793343802082416,0.40648971658155214,0.5001395909905043,0.002048183130205189,,,,,,,0.026575366291386626,0.013594112664327168,0.022062681652525534,-0.020220519036165972,
nano,finetuning,military_aircraft,stage_1,nano:finetuning:military_aircraft:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/finetuning/military_aircraft/stage_1,0.09304445438072811,0.009869300686645982,0.07521169074994637,0.006158542361075316,0.7590617521630647,0.07721230991375673,0.3177201521716358,0.2226007891907158,0.26098466243322943,0.004309819704827011,0.028868841082581538,0.0022206800832755033,0.014647887323943662,0.0011267605633802818,0.9904761904761905,0.0761904761904762,0.8221372545628195,0.5309241597930892,0.6076347638426624,0.0038067643359451465,,,,,,,0.5148328870961343,0.3539717574072516,0.41679435169009105,0.0028078045265944626,,,,,,,0.10233153866293293,0.06340472454501248,0.0714557653032922,-0.0011418645994393673,
nano,finetuning,military_aircraft,stage_1,nano:finetuning:military_aircraft:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/finetuning/military_aircraft/stage_1,0.07319990142553129,0.007023429118716636,0.05678804730847677,0.0041897163150501834,0.7560708350009921,0.06203423990658922,0.38341867501543175,0.2610162260000963,0.3059034887507604,0.00829515420175524,0.028868841082581538,0.0013879250520471896,0.014647887323943662,0.0007042253521126761,0.9904761904761905,0.047619047619047616,0.7932267211998599,0.48745508489634337,0.5825600509887405,0.0011962836214082077,,,,,,,0.21816063732566315,0.13069017303960934,0.18939802680825696,-0.0047130309647018895,,,,,,,0.06971653923391419,0.04173473619050333,0.051719099645824884,0.0036455470162262294,
nano,finetuning,military_aircraft,stage_2,nano:finetuning:military_aircraft:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/finetuning/military_aircraft/stage_2,0.14842370512238648,0.007240328893250933,0.10845099801202213,0.004907330230892568,0.6658411684027657,0.03656136570543631,0.2941317862724947,0.2017575938699674,0.23099817292876365,0.005009698813064888,0.029146426092990976,0.0013879250520471896,0.014788732394366197,0.0007042253521126761,1.0,0.047619047619047616,0.8068538922716293,0.5184965813477408,0.575068950356205,0.00024220020000227638,,,,,,,0.0003416342245883275,0.0128356123358776,0.002033858271698441,-0.002096928869146487,,,,,,,0.010229792022994622,0.011297925148739951,0.011829568799202717,-0.0011992269886656696,
nano,finetuning,military_aircraft,stage_2,nano:finetuning:military_aircraft:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/finetuning/military_aircraft/stage_2,0.09849953617284281,0.004824835326763075,0.06924987027778771,0.003616293977914138,0.7717589336878848,0.06043124086366955,0.3141890499446517,0.2143899982645507,0.24515687803030461,0.003745915260597093,0.028868841082581538,0.0022206800832755033,0.014647887323943662,0.0011267605633802818,0.9904761904761905,0.0761904761904762,0.7936051347681216,0.5040728235585983,0.5581010170427788,0.005370340926588133,,,,,,,-0.02853211979469794,-0.026851336234490875,-0.04953374679988354,0.0015635765906429865,,,,,,,-0.0035311022269841064,-0.008210790926165085,-0.015827784402924816,-0.0005639044442299185,
nano,finetuning,military_aircraft,stage_2,nano:finetuning:military_aircraft:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/finetuning/military_aircraft/stage_2,0.07711588646678699,0.008324582209219921,0.06854044903911728,0.006859371131633198,0.7897305100132498,0.07288063933688604,0.3898385697689666,0.26541485012273003,0.31353674131830656,0.00826887988801324,0.028868841082581538,0.0016655100624566274,0.014647887323943662,0.0008450704225352113,0.9904761904761905,0.05714285714285714,0.7791751692584495,0.4769594412165567,0.5971687448346192,0.004319604280937268,,,,,,,-0.01405155194141039,-0.01049564367978667,0.014608693845878706,0.00312332065952906,,,,,,,0.006419894753534827,0.004398624122633754,0.007633252567546156,-2.627431374200087e-05,
nano,finetuning,military_helicopter,stage_1,nano:finetuning:military_helicopter:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/finetuning/military_helicopter/stage_1,0.05808237636731864,0.0017178547801102557,0.07561551454302083,0.0015247096224122,0.5451276525057543,0.01874758381708162,0.25603962724766,0.16343530247456042,0.1868273971582678,0.00035260994470912455,0.0250022646978893,0.0007247033245765015,0.012660550458715596,0.0003669724770642202,0.9928057553956835,0.02877697841726619,0.7707713748282004,0.418765821063252,0.4365635505713296,0.00021302827294771508,,,,,,,0.18669572744170904,0.09180224935797832,0.07393634100784008,6.439157675586061e-05,,,,,,,-0.0012870007104534564,-0.013430253582339846,-0.010278525318767606,-0.026076834893187406,
nano,finetuning,military_helicopter,stage_1,nano:finetuning:military_helicopter:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/finetuning/military_helicopter/stage_1,0.10921361975196126,0.008979993526578467,0.10492530000215856,0.00837388408085354,0.5898720594548856,0.055627147775928566,0.2889237316998141,0.20031149133186374,0.24045996776538572,0.003056121098938245,0.024821088866745177,0.0016305824802971285,0.012568807339449541,0.0008256880733944954,0.9856115107913669,0.06474820143884892,0.7864065050396096,0.4337047781638277,0.4587378472509811,0.0016597353705339552,,,,,,,0.27111891482917516,0.14258357920237935,0.14012387899703643,0.0001391299751944946,,,,,,,0.07353511819111125,0.04111542668616042,0.050931070635448494,-0.0023955632053281337,
nano,finetuning,military_helicopter,stage_1,nano:finetuning:military_helicopter:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/finetuning/military_helicopter/stage_1,0.05737345903815625,0.00938947337095557,0.10535265386642152,0.012293634129623768,0.5265171502352509,0.05077266683399253,0.30415493678183053,0.21320716102484716,0.2588745962307019,0.010517413900860183,0.0250022646978893,0.001449406649153003,0.012660550458715596,0.0007339449541284404,0.9928057553956835,0.05755395683453238,0.852062841347405,0.49775874534839637,0.5627416801774037,0.002878488482941314,,,,,,,0.14785249215668528,0.05814130854652849,0.05089935855540084,-0.0019807917483785848,,,,,,,-0.009547198999687034,-0.006074328784745786,0.004690207125766399,0.0058678067153311725,
nano,finetuning,military_helicopter,stage_2,nano:finetuning:military_helicopter:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/finetuning/military_helicopter/stage_2,0.05823004436478122,0.002211671164857649,0.10759005936527555,0.010000575571112905,0.5388091272915023,0.02978979998379802,0.25352641193532316,0.15840007360542077,0.17298978373621735,0.0016691806519039812,0.024821088866745177,0.0012682308180088776,0.012568807339449541,0.0006422018348623853,0.9856115107913669,0.050359712230215826,0.8140557720311425,0.44224244381199745,0.44922762239171765,0.00385335135617377,,,,,,,0.04328439720294219,0.023476622748745457,0.012664071820388034,0.0036403230832260545,,,,,,,-0.002513215312336836,-0.005035228869139652,-0.013837613422050449,0.0013165707071948567,
nano,finetuning,military_helicopter,stage_2,nano:finetuning:military_helicopter:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/finetuning/military_helicopter/stage_2,0.10504582050791687,0.006974814075496892,0.13218216813407846,0.009397339207741549,0.5850772811376711,0.031022899744572507,0.3233357291797937,0.20257500620262225,0.2351865320415265,0.002892722240148887,0.024821088866745177,0.001449406649153003,0.012568807339449541,0.0007339449541284404,0.9856115107913669,0.05755395683453238,0.8219165125300346,0.42379203882761,0.3690321780338258,0.012908680929380611,,,,,,,0.03551000749042499,-0.009912739336217669,-0.08970566921715528,0.011248945558846656,,,,,,,0.034411997479979584,0.002263514870758515,-0.0052734357238592156,-0.00016339885878935813,
nano,finetuning,military_helicopter,stage_2,nano:finetuning:military_helicopter:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/finetuning/military_helicopter/stage_2,0.08144236509101457,0.00261163583030489,0.19242711518640468,0.02118957276342288,0.547736015060991,0.030569758541223926,0.3155286169479562,0.21445656321949036,0.24495506447397167,0.0024521045107591816,0.024821088866745177,0.0016305824802971285,0.012568807339449541,0.0008256880733944954,0.9856115107913669,0.06474820143884892,0.8070539698180369,0.46378438227425633,0.5006816331467531,0.0012782423293757688,,,,,,,-0.045008871529368055,-0.033974363074140035,-0.0620600470306506,-0.001600246153565545,,,,,,,0.011373680166125666,0.001249402194643201,-0.013919531756730247,-0.008065309390101002,
nano,finetuning,military_tank,stage_1,nano:finetuning:military_tank:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/finetuning/military_tank/stage_1,0.0845840862802395,0.003692462674215475,0.04675196969796791,0.002031140403991765,0.9249341286551505,0.04752167254542441,0.35782430799177717,0.24068445403732128,0.2817204769744714,0.0032426551165987416,0.029291674063554058,0.0012426770814841115,0.014864864864864866,0.0006306306306306306,0.9939759036144579,0.04216867469879518,0.821587629012153,0.5392480948776732,0.6222602773723075,0.001039064065643767,,,,,,,0.5823743709388237,0.418581128111005,0.519228203165693,0.0010194484339468679,,,,,,,0.10049768003366372,0.06381889798042101,0.08461455449743599,-0.023186789721297788,
nano,finetuning,military_tank,stage_1,nano:finetuning:military_tank:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/finetuning/military_tank/stage_1,0.12732589384114884,0.006597826212565146,0.08503496449109584,0.004586969890323362,0.8344793695066848,0.05787295740725407,0.34089472732197673,0.22691345184060516,0.2616476638431798,0.0036749876847880576,0.029291674063554058,0.002485354162968223,0.014864864864864866,0.0012612612612612612,0.9939759036144579,0.08433734939759036,0.7863530283215983,0.5001793593865215,0.557675345429978,0.001098193435850449,,,,,,,0.621578397816974,0.4194644888843677,0.4796771024380993,0.000533914496923711,,,,,,,0.12550611381327387,0.06771738719490183,0.07211876671324255,-0.001776696619478321,
nano,finetuning,military_tank,stage_1,nano:finetuning:military_tank:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/finetuning/military_tank/stage_1,0.13907578574379184,0.006828719179127245,0.08599698980888128,0.003960782596979319,0.9026953617384251,0.050274555515337715,0.44349723955550396,0.2982290506021347,0.3483571823405025,0.002128526231776697,0.029469199360908926,0.0019527782709036037,0.014954954954954955,0.000990990990990991,1.0,0.06626506024096386,0.8040109550437196,0.5119127753989193,0.5937581282049772,0.0019795030158064175,,,,,,,0.28356536113923325,0.19949275526647292,0.27866478761936764,0.000765554294230581,,,,,,,0.1297951037739864,0.07894756079254178,0.09417279323556699,-0.0025210809537523134,
nano,finetuning,military_tank,stage_2,nano:finetuning:military_tank:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/finetuning/military_tank/stage_2,0.10833736391136407,0.004187463404640703,0.06264287363841471,0.002382456742716009,0.8917625162460161,0.047000690325829764,0.35945743797706814,0.23525592449274865,0.2705680370034976,0.0018257112889466804,0.029114148766199183,0.0007101011894194923,0.014774774774774775,0.00036036036036036037,0.9879518072289156,0.024096385542168676,0.6951535626836277,0.4392962972822671,0.5132207350127519,0.0014921145022569798,,,,,,,-0.12643406632852527,-0.09995179759540612,-0.1090395423595556,0.0004530504366132128,,,,,,,0.0016331299852909709,-0.0054285295445726245,-0.011152439970973815,-0.0014169438276520612,
nano,finetuning,military_tank,stage_2,nano:finetuning:military_tank:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/finetuning/military_tank/stage_2,0.13607284398624872,0.004487769946417727,0.09069639286889758,0.0031186717778082618,0.8341062686289428,0.047112480009061534,0.33139016998918863,0.2231111564036501,0.2619010411207205,0.0038809326180692977,0.029291674063554058,0.0023078288656133497,0.014864864864864866,0.0011711711711711711,0.9939759036144579,0.0783132530120482,0.7931902994284589,0.518063473016763,0.600776946153419,0.0038783797518517475,,,,,,,0.00683727110686061,0.01788411363024156,0.04310160072344105,0.0027801863160012985,,,,,,,-0.0095045573327881,-0.0038022954369550666,0.0002533772775407117,0.00020594493328124006,
nano,finetuning,military_tank,stage_2,nano:finetuning:military_tank:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/finetuning/military_tank/stage_2,0.13198285212280683,0.008050484795758789,0.08143191267309234,0.004923710070997132,0.8908393997859148,0.06129782618213625,0.41453792769163145,0.28132979104837313,0.3260388004088423,0.004262625019024514,0.029469199360908926,0.0012426770814841115,0.014954954954954955,0.0006306306306306306,1.0,0.04216867469879518,0.8308553342114524,0.5386137836234144,0.6013253831557368,0.003969938693318584,,,,,,,0.026844379167732857,0.02670100822449506,0.007567254950759605,0.0019904356775121666,,,,,,,-0.028959311863872517,-0.016899259553761592,-0.02231838193166019,0.0021340987872478165,
nano,replay,military_aircraft,stage_1,nano:replay:military_aircraft:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/replay/military_aircraft/stage_1,0.08491759248953516,0.009280875798734496,0.04581609670316595,0.004970312008607037,0.9495479310262063,0.13451425581942636,0.7304110577780962,0.5272773886815084,0.6187822706751596,0.0440050292538662,0.029146426092990976,0.004718945176960444,0.014788732394366197,0.0023943661971830986,1.0,0.1619047619047619,0.7617967237281331,0.5615750755565844,0.65061704395513,0.10844964097684963,,,,,,,0.15499900085128349,0.14889329973325593,0.19172652702091053,0.09778163542305687,,,,,,,0.016783505110368413,0.013281901236890103,0.02106758151710264,0.02220912992140834,
nano,replay,military_aircraft,stage_1,nano:replay:military_aircraft:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/replay/military_aircraft/stage_1,0.03510432200651874,0.004385804754714292,0.017979628475841652,0.0022446056014184283,0.9740213399527168,0.1284771184904218,0.6725851579827191,0.4693582156395637,0.536163029492341,0.026535759216291168,0.028591256072172104,0.004718945176960444,0.014507042253521127,0.0023943661971830986,0.9809523809523809,0.1619047619047619,0.7570038590665793,0.5105751518528721,0.61800701713361,0.0156033107724875,,,,,,,-0.016530589231826487,0.027293602299010122,0.06033284888004897,0.012554741563135643,,,,,,,0.012398539687917487,0.017250092677049078,0.003757323974274529,0.018547827641843255,
nano,replay,military_aircraft,stage_1,nano:replay:military_aircraft:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/replay/military_aircraft/stage_1,0.08681121660771174,0.008298907724389659,0.048290181513216825,0.004559265295626349,0.960315719647865,0.11595705429070502,0.6841513951239112,0.47754859910743336,0.5548773739782493,0.023677584271768498,0.029146426092990976,0.0027758501040943792,0.014788732394366197,0.0014084507042253522,1.0,0.09523809523809523,0.7550579631656168,0.5016892440808394,0.5945905179486614,0.02006519552396772,,,,,,,0.12692491920415616,0.0734468994479579,0.09144452634389244,0.019829457664467486,,,,,,,0.026036661065500066,0.018927222024587076,0.01943195674060505,0.009788042302468393,
nano,replay,military_aircraft,stage_2,nano:replay:military_aircraft:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/replay/military_aircraft/stage_2,0.0757497910987492,0.009982243878747604,0.040436161728134655,0.005296299571503109,0.9544530678256199,0.15403314483147815,0.7293622521851589,0.5166904001432815,0.5862569548842731,0.04619628461661026,0.028868841082581538,0.006939625260235947,0.014647887323943662,0.0035211267605633804,0.9904761904761905,0.23809523809523808,0.7672298269789869,0.5604651819905344,0.6324149078937839,0.11558650689031173,,,,,,,0.005433103250853777,-0.0011098935660499576,-0.01820213606134613,0.007136865913462104,,,,,,,-0.0010488055929372964,-0.010586988538226927,-0.032525315790886467,0.00219125536274406,
nano,replay,military_aircraft,stage_2,nano:replay:military_aircraft:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/replay/military_aircraft/stage_2,0.03665879897338005,0.0035554451888226758,0.018796365892677417,0.0018213777376831317,0.9757065119130187,0.10686820425842357,0.6691846817360078,0.46387471151998705,0.5305959941528119,0.019815141549564336,0.028868841082581538,0.0033310201249132547,0.014647887323943662,0.0016901408450704226,0.9904761904761905,0.11428571428571428,0.7775598795340445,0.5324106974531422,0.6496532291814823,0.005214303357060549,,,,,,,0.020556020467465186,0.021835545600270123,0.031646212047872324,-0.010389007415426952,,,,,,,-0.003400476246711359,-0.005483504119576654,-0.0055670353395290695,-0.006720617666726832,
nano,replay,military_aircraft,stage_2,nano:replay:military_aircraft:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/replay/military_aircraft/stage_2,0.07228953605839149,0.006334891743055987,0.03935533794307802,0.003406275849857247,0.959311703583608,0.11370234504853212,0.6793379097752208,0.46962109127061974,0.5325412290002451,0.02458549970210212,0.028868841082581538,0.0033310201249132547,0.014647887323943662,0.0016901408450704226,0.9904761904761905,0.11428571428571428,0.7609362663263207,0.5029753135847895,0.5645333381145032,0.020686780000693065,,,,,,,0.005878303160703924,0.0012860695039501602,-0.03005717983415812,0.0006215844767253446,,,,,,,-0.004813485348690416,-0.007927507836813619,-0.02233614497800418,0.0009079154303336216,
nano,replay,military_helicopter,stage_1,nano:replay:military_helicopter:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/replay/military_helicopter/stage_1,0.078411514439677,0.007897353848234251,0.04200679090524271,0.004197900322149816,0.9494816263313153,0.12730682656307227,0.7275976494007487,0.517981645319903,0.6070635988373895,0.027445107024395066,0.0250022646978893,0.003079989129450131,0.012660550458715596,0.0015596330275229357,0.9928057553956835,0.1223021582733813,0.8847143074990088,0.5982814509203471,0.7075055064430572,0.016618364670345397,,,,,,,0.02867173656264399,0.0010942428359045353,0.026239294682562586,0.005502659050306762,,,,,,,0.013970096733020854,0.003986157875284668,0.009348909679332551,0.005649207691937205,
nano,replay,military_helicopter,stage_1,nano:replay:military_helicopter:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/replay/military_helicopter/stage_1,0.035693587201226375,0.003019175519686987,0.018295286364205014,0.001544723852395298,0.9709600319687327,0.093150660318219,0.6695984340124568,0.46653555972392136,0.5346172328660221,0.017231594448442872,0.024821088866745177,0.00235528580487363,0.012568807339449541,0.0011926605504587156,0.9856115107913669,0.09352517985611511,0.7637981001682901,0.46920111354980065,0.522916702374081,0.006342394604475051,,,,,,,0.008522523232832757,0.03286043755592882,0.03729495619754025,0.005878233607124214,,,,,,,0.009411815717655148,0.014427436761406731,0.0022115273479557107,0.009243662873994961,
nano,replay,military_helicopter,stage_1,nano:replay:military_helicopter:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/replay/military_helicopter/stage_1,0.10780118046295105,0.011191178302960833,0.060723103637496695,0.006258055602567487,0.9457084530711389,0.1158889610094714,0.6844453971395142,0.4848807916098618,0.5648742582031748,0.020183668141991448,0.0250022646978893,0.001811758311441254,0.012660550458715596,0.0009174311926605505,0.9928057553956835,0.07194244604316546,0.8431907006104961,0.5391473470227226,0.6414486418861508,0.015813763959963197,,,,,,,0.017451672166674648,-0.0022993705737766046,0.001495698427013914,0.0018022422935710086,,,,,,,0.0263306630811031,0.026259414527015523,0.029428840965530556,0.006294126172691343,
nano,replay,military_helicopter,stage_2,nano:replay:military_helicopter:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/replay/military_helicopter/stage_2,0.07115993838342095,0.00945696967667072,0.03786218358093518,0.005017592543532437,0.9460479630541769,0.1356893012867316,0.7188254036497262,0.5054823578043428,0.5860564738225532,0.04005869875032712,0.0250022646978893,0.003079989129450131,0.012660550458715596,0.0015596330275229357,0.9928057553956835,0.1223021582733813,0.8994260194937113,0.5815187861343318,0.6550713647400972,0.015109083989527344,,,,,,,0.014711711994702448,-0.01676266478601529,-0.05243414170296001,-0.001509280680818053,,,,,,,-0.008772245751022423,-0.012499287515560176,-0.02100712501483626,0.012613591725932051,
nano,replay,military_helicopter,stage_2,nano:replay:military_helicopter:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/replay/military_helicopter/stage_2,0.038294470489281265,0.003882006264345843,0.019692317391271273,0.0019937709975526275,0.970264816507366,0.10967173177187965,0.6744407127461036,0.46571368708708666,0.5356161504443119,0.01652349103943072,0.024821088866745177,0.003623516622882508,0.012568807339449541,0.001834862385321101,0.9856115107913669,0.14388489208633093,0.7671692319538205,0.4649672048880823,0.5211552610586396,0.010741609053504186,,,,,,,0.00337113178553039,-0.004233908661718355,-0.0017614413154414255,0.004399214449029135,,,,,,,0.004842278733646843,-0.0008218726368346974,0.0009989175782897375,-0.0007081034090121521,
